統計名：,登記統計 総括・不動産・その他,,,,,,,,,,,,,,,,
表番号：,,,,,,,,,,,,,,,,,
表題：,法務局及び地方法務局管内別・種類別　土地の表示に関する登記の件数及び個数,,,,,,,,,,,,,,,,
実施年月：,2018年,1月,,,,,,,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
***,数字が得られないもの,,,,,,,,,,,,,,,,
…,数字が得られないもの,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,/土地の表示に関する登記の種類別 コード,100,110,120,130,140,150,160,170,180,190,200
,,,,,,/土地の表示に関する登記の種類別 補助コード,-,-,-,-,-,-,-,-,-,-,-
,,,,,,/土地の表示に関する登記の種類別,総数,土地の表題,分筆,合筆,地目の変更･更正,地積の変更･更正,土地の滅失,土地改良･区画整理,地図訂正,筆界特定がされた旨の記録,その他
,,,,,,/表章項目 コード,100,100,100,100,100,100,100,100,100,100,100
,,,,,,/表章項目 補助コード,-,-,-,-,-,-,-,-,-,-,-
時間軸(月次) コード,時間軸(月次) 補助コード,時間軸(月次),法務局・地方法務局管内別 コード,法務局・地方法務局管内別 補助コード,法務局・地方法務局管内別,/表章項目,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】,件数【件】
2025001212,,2025年12月,56010,,広島法務局,,"1,342",24,457,82,478,225,1,0,45,1,29
2025001212,,2025年12月,56020,,鳥取地方法務局,,465,12,184,21,173,57,0,0,17,0,1
2025001212,,2025年12月,56030,,松江地方法務局,,"1,405",23,273,154,459,335,0,1,28,0,132
2025001212,,2025年12月,56040,,岡山地方法務局,,"1,242",13,447,44,545,137,1,0,38,3,14
2025001212,,2025年12月,56050,,山口地方法務局,,"1,897",22,317,226,362,612,3,0,24,0,331
2025001212,,2025年12月,57000,,高松法務局管内,,"12,300",81,"1,597","1,437","3,205","3,850",6,1,140,1,"1,982"
2025001212,,2025年12月,57010,,高松法務局,,"2,498",40,432,290,605,727,2,0,73,0,329
2025001212,,2025年12月,57020,,徳島地方法務局,,"4,820",17,488,721,"1,458","1,626",0,0,28,0,482
2025001212,,2025年12月,57030,,松山地方法務局,,"1,702",11,312,130,278,642,4,1,24,1,299
2025001212,,2025年12月,57040,,高知地方法務局,,"3,280",13,365,296,864,855,0,0,15,0,872
2025001212,,2025年12月,58000,,福岡法務局管内,,"28,699",330,"3,924","3,425","7,024","8,672",100,3,191,12,"5,018"
2025001212,,2025年12月,58010,,福岡法務局,,"4,615",32,838,902,916,"1,224",1,0,33,8,661
2025001212,,2025年12月,58020,,佐賀地方法務局,,467,15,182,23,182,39,0,0,9,0,17
2025001212,,2025年12月,58030,,長崎地方法務局,,"6,899",35,441,677,"2,160","2,185",0,0,43,0,"1,358"
2025001212,,2025年12月,58040,,熊本地方法務局,,"1,286",14,521,73,434,145,0,1,26,1,71
2025001212,,2025年12月,58050,,大分地方法務局,,"1,937",20,346,190,527,671,1,0,13,1,168
2025001212,,2025年12月,58060,,宮崎地方法務局,,"7,407",191,516,"1,062","1,391","2,832",98,0,13,0,"1,304"
2025001212,,2025年12月,58070,,鹿児島地方法務局,,"5,088",11,577,461,"1,092","1,488",0,1,29,0,"1,429"
2025001212,,2025年12月,58080,,那覇地方法務局,,"1,000",12,503,37,322,88,0,1,25,2,10
2025001111,,2025年11月,50000,,総数,,"95,406","1,359","20,095","7,445","24,464","24,267",129,15,"2,163",67,"15,402"
2025001111,,2025年11月,51000,,札幌法務局管内,,"1,528",20,587,102,608,123,1,0,43,0,44
2025001111,,2025年11月,51010,,札幌法務局,,745,7,280,59,266,74,0,0,24,0,35
2025001111,,2025年11月,51020,,函館地方法務局,,161,0,49,8,78,9,0,0,12,0,5
2025001111,,2025年11月,51030,,旭川地方法務局,,284,7,108,17,127,17,1,0,3,0,4
2025001111,,2025年11月,51040,,釧路地方法務局,,338,6,150,18,137,23,0,0,4,0,0
2025001111,,2025年11月,52000,,仙台法務局管内,,"5,334",111,"1,750",269,"1,909",882,10,4,186,4,209
2025001111,,2025年11月,52010,,仙台法務局,,764,7,286,56,273,115,1,1,16,0,9
2025001111,,2025年11月,52020,,青森地方法務局,,821,8,291,40,291,117,0,0,49,2,23
2025001111,,2025年11月,52030,,盛岡地方法務局,,757,21,290,38,254,107,0,2,32,2,11
2025001111,,2025年11月,52040,,秋田地方法務局,,"1,122",19,195,49,476,290,7,1,15,0,70
2025001111,,2025年11月,52050,,山形地方法務局,,613,21,202,43,192,94,2,0,39,0,20
2025001111,,2025年11月,52060,,福島地方法務局,,"1,257",35,486,43,423,159,0,0,35,0,76
2025001111,,2025年11月,53000,,東京法務局管内,,"26,881",361,"7,494","2,132","7,362","7,686",23,4,398,15,"1,406"
2025001111,,2025年11月,53010,,東京法務局,,"2,852",56,"1,116",330,501,776,0,0,24,2,47
2025001111,,2025年11月,53020,,水戸地方法務局,,"1,569",25,603,44,639,193,0,0,37,0,28
2025001111,,2025年11月,53030,,宇都宮地方法務局,,"2,727",14,481,247,597,907,0,0,26,1,454
2025001111,,2025年11月,53040,,前橋地方法務局,,"1,201",25,449,55,460,166,0,1,20,0,25
2025001111,,2025年11月,53050,,さいたま地方法務局,,"2,929",14,"1,137",192,725,789,0,0,34,1,37
2025001111,,2025年11月,53060,,千葉地方法務局,,"3,565",22,637,299,"1,296","1,016",5,0,58,8,224
2025001111,,2025年11月,53070,,横浜地方法務局,,"2,503",43,841,233,594,683,0,0,68,3,38
2025001111,,2025年11月,53080,,新潟地方法務局,,"1,180",22,386,66,413,239,2,2,28,0,22
2025001111,,2025年11月,53090,,甲府地方法務局,,"1,313",12,298,141,425,252,0,1,17,0,167
2025001111,,2025年11月,53100,,長野地方法務局,,"4,650",79,876,325,"1,120","2,004",0,0,49,0,197
2025001111,,2025年11月,53110,,静岡地方法務局,,"2,392",49,670,200,592,661,16,0,37,0,167
2025001111,,2025年11月,54000,,名古屋法務局管内,,"10,180",311,"2,476",887,"2,943","2,868",32,4,213,1,445
2025001111,,2025年11月,54010,,名古屋法務局,,"2,841",16,"1,043",201,907,632,2,3,29,1,7
2025001111,,2025年11月,54020,,富山地方法務局,,398,17,123,30,136,36,0,0,21,0,35
2025001111,,2025年11月,54030,,金沢地方法務局,,599,12,212,44,225,77,0,1,19,0,9
2025001111,,2025年11月,54040,,福井地方法務局,,490,8,180,18,203,63,0,0,11,0,7
2025001111,,2025年11月,54050,,岐阜地方法務局,,"4,232",5,533,351,"1,111","1,812",30,0,19,0,371
2025001111,,2025年11月,54060,,津地方法務局,,"1,620",253,385,243,361,248,0,0,114,0,16
2025001111,,2025年11月,55000,,大阪法務局管内,,"10,625",170,"2,076",957,"2,542","2,999",3,2,919,23,934
2025001111,,2025年11月,55010,,大阪法務局,,"2,531",31,568,236,482,634,1,0,553,8,18
2025001111,,2025年11月,55020,,大津地方法務局,,936,23,289,66,229,204,0,0,59,0,66
2025001111,,2025年11月,55030,,京都地方法務局,,797,27,233,52,222,203,2,0,38,5,15
2025001111,,2025年11月,55040,,神戸地方法務局,,"4,024",53,546,378,985,"1,154",0,2,154,7,745
2025001111,,2025年11月,55050,,奈良地方法務局,,883,8,178,99,272,190,0,0,111,0,25
2025001111,,2025年11月,55060,,和歌山地方法務局,,"1,454",28,262,126,352,614,0,0,4,3,65
2025001111,,2025年11月,56000,,広島法務局管内,,"6,316",107,"1,363",485,"1,681","1,794",1,0,106,14,765
2025001111,,2025年11月,56010,,広島法務局,,"1,107",22,329,77,444,169,1,0,42,6,17
2025001111,,2025年11月,56020,,鳥取地方法務局,,448,11,121,39,138,112,0,0,16,3,8
2025001111,,2025年11月,56030,,松江地方法務局,,"1,273",5,205,132,298,533,0,0,12,0,88
2025001111,,2025年11月,56040,,岡山地方法務局,,"1,200",57,416,72,402,205,0,0,28,3,17
2025001111,,2025年11月,56050,,山口地方法務局,,"2,288",12,292,165,399,775,0,0,8,2,635
2025001111,,2025年11月,57000,,高松法務局管内,,"8,590",60,995,"1,062","2,270","2,533",1,0,127,7,"1,535"
2025001111,,2025年11月,57010,,高松法務局,,480,14,139,29,159,73,0,0,52,0,14
2025001111,,2025年11月,57020,,徳島地方法務局,,"3,066",9,354,455,937,"1,013",1,0,30,4,263
2025001111,,2025年11月,57030,,松山地方法務局,,"1,675",23,275,113,409,356,0,0,40,3,456
2025001111,,2025年11月,57040,,高知地方法務局,,"3,369",14,227,465,765,"1,091",0,0,5,0,802
2025001111,,2025年11月,58000,,福岡法務局管内,,"25,952",219,"3,354","1,551","5,149","5,382",58,1,171,3,"10,064"
2025001111,,2025年11月,58010,,福岡法務局,,"10,813",36,764,266,443,"1,425",0,0,44,1,"7,834"
2025001111,,2025年11月,58020,,佐賀地方法務局,,427,3,187,19,154,34,0,0,13,0,17
2025001111,,2025年11月,58030,,長崎地方法務局,,"2,521",7,333,200,803,720,0,0,9,0,449
2025001111,,2025年11月,58040,,熊本地方法務局,,"2,156",15,528,339,753,294,0,1,27,0,199
2025001111,,2025年11月,58050,,大分地方法務局,,"1,083",11,213,73,341,259,0,0,25,0,161
2025001111,,2025年11月,58060,,宮崎地方法務局,,"6,518",107,535,571,"1,662","2,289",39,0,27,1,"1,287"
2025001111,,2025年11月,58070,,鹿児島地方法務局,,"1,603",12,404,52,683,317,19,0,19,0,97
2025001111,,2025年11月,58080,,那覇地方法務局,,831,28,390,31,310,44,0,0,7,1,20
2025001010,,2025年10月,50000,,総数,,"98,696","1,382","23,120","7,316","26,513","24,556",115,16,"2,705",104,"12,869"
2025001010,,2025年10月,51000,,札幌法務局管内,,"1,651",18,621,75,616,167,3,1,59,2,89
2025001010,,2025年10月,51010,,札幌法務局,,843,8,285,43,311,109,2,0,37,2,46
2025001010,,2025年10月,51020,,函館地方法務局,,166,0,72,6,45,14,0,0,12,0,17
2025001010,,2025年10月,51030,,旭川地方法務局,,275,3,97,10,128,19,1,0,9,0,8
2025001010,,2025年10月,51040,,釧路地方法務局,,367,7,167,16,132,25,0,1,1,0,18
2025001010,,2025年10月,52000,,仙台法務局管内,,"6,981",143,"1,961",492,"2,070","1,281",2,1,217,4,810
2025001010,,2025年10月,52010,,仙台法務局,,899,11,339,84,293,124,0,0,26,0,22
2025001010,,2025年10月,52020,,青森地方法務局,,"1,327",11,263,66,266,275,1,0,24,0,421
2025001010,,2025年10月,52030,,盛岡地方法務局,,"1,465",12,366,107,490,374,1,0,67,0,48
2025001010,,2025年10月,52040,,秋田地方法務局,,"1,394",28,245,124,427,258,0,1,27,0,284
2025001010,,2025年10月,52050,,山形地方法務局,,644,20,233,37,193,106,0,0,33,0,22
2025001010,,2025年10月,52060,,福島地方法務局,,"1,252",61,515,74,401,144,0,0,40,4,13
2025001010,,2025年10月,53000,,東京法務局管内,,"28,923",508,"8,816","2,050","7,723","7,030",10,4,458,18,"2,306"
2025001010,,2025年10月,53010,,東京法務局,,"3,040",47,"1,184",358,601,788,0,0,44,2,16
2025001010,,2025年10月,53020,,水戸地方法務局,,"2,349",22,726,93,886,448,3,1,45,2,123
2025001010,,2025年10月,53030,,宇都宮地方法務局,,"1,245",42,477,58,391,228,0,0,31,0,18
2025001010,,2025年10月,53040,,前橋地方法務局,,"3,909",30,594,240,700,"1,195",3,1,25,0,"1,121"
2025001010,,2025年10月,53050,,さいたま地方法務局,,"3,658",45,"1,304",226,966,"1,009",0,1,51,0,56
2025001010,,2025年10月,53060,,千葉地方法務局,,"3,176",28,890,228,"1,102",788,1,0,43,5,91
2025001010,,2025年10月,53070,,横浜地方法務局,,"3,147",52,"1,145",320,754,771,1,0,53,8,43
2025001010,,2025年10月,53080,,新潟地方法務局,,"1,355",12,375,84,448,281,0,1,61,0,93
2025001010,,2025年10月,53090,,甲府地方法務局,,"1,508",14,472,120,421,286,0,0,23,1,171
