rel_month,coef,se,ci_lo,ci_hi,kind
-198.0,1.3395459435496062,0.2043533131937843,0.9390134496897891,1.7400784374094234,bin
-186.0,1.2783522686786757,0.19093955698957912,0.9041107369791006,1.6525938003782508,bin
-174.0,1.233691239325838,0.17632914535544192,0.8880861144291717,1.579296364222504,bin
-162.0,1.1287835245836444,0.1626875303258657,0.8099159651449477,1.447651084022341,bin
-150.0,1.0338969397662174,0.15047166329491268,0.7389724797081886,1.3288213998242462,bin
-138.0,0.938936369505067,0.13705569123097383,0.6703072146923583,1.2075655243177756,bin
-126.0,0.8932125391105474,0.12252765109774824,0.6530583429589609,1.133366735262134,bin
-114.0,0.8164544352306928,0.10882524525402562,0.6031569545328026,1.029751915928583,bin
-102.0,0.745466305257102,0.09770323784137719,0.5539679590880027,0.9369646514262013,bin
-90.0,0.7406689243968111,0.08389214356542572,0.5762403230085766,0.9050975257850455,bin
-78.0,0.6375895630724692,0.0729572483305021,0.49459335634468504,0.7805857698002533,bin
-66.0,0.49426118708205335,0.058222006282902077,0.3801460547675653,0.6083763193965415,bin
-54.0,0.33536687299408235,0.04482975188860687,0.24750055929241288,0.42323318669575183,bin
-42.0,0.22430304114772132,0.028232258978033265,0.1689678135507761,0.2796382687446665,bin
-30.0,0.07684243208505323,0.0187145921397321,0.040161831491178315,0.11352303267892815,bin
-12.0,-0.1582241231234201,0.024854569771555875,-0.20693907987566962,-0.10950916637117059,monthly
-11.0,-0.10515648518365239,0.027439184455430532,-0.15893728671629623,-0.05137568365100855,monthly
-10.0,-0.04254354253131921,0.032502247306028055,-0.1062479472511342,0.021160862188495784,monthly
-9.0,-0.1440265618327079,0.03410892951111629,-0.21088006367449583,-0.07717305999091997,monthly
-8.0,-0.1656931406505482,0.0262975424938785,-0.21723632393855005,-0.11414995736254632,monthly
-7.0,0.09517432889490535,0.03365747765270909,0.029205672695595528,0.16114298509421515,monthly
-6.0,-0.10339335766077343,0.03348587210986678,-0.16902566699611232,-0.03776104832543453,monthly
-5.0,-0.1530763418370771,0.03012048831127275,-0.2121124989271717,-0.09404018474698252,monthly
-4.0,-0.15535621650114623,0.026919331922226643,-0.20811810706871045,-0.102594325933582,monthly
-3.0,-0.15754295808014016,0.02952247407809248,-0.21540700727320142,-0.0996789088870789,monthly
-2.0,-0.18986294913731283,0.03194894120823608,-0.25248287390545554,-0.12724302436917012,monthly
-1.0,-0.10507286707109054,0.03278938169659782,-0.16934005519642226,-0.040805678945758816,monthly
1.0,-0.2544789486266375,0.04423540526082263,-0.3411803429378499,-0.16777755431542513,monthly
2.0,-0.21818225079526818,0.041427912483603085,-0.29938095926313024,-0.13698354232740612,monthly
3.0,-0.2741494855892961,0.04406543703445315,-0.36051774217682425,-0.1877812290017679,monthly
4.0,-0.37488589475490386,0.04436353128988326,-0.4618384160830751,-0.28793337342673264,monthly
5.0,-0.13083288186219647,0.0406723048213297,-0.21055059931200268,-0.05111516441239025,monthly
6.0,-0.22073557668024793,0.04636803476947408,-0.31161692482841713,-0.12985422853207873,monthly
7.0,-0.2920327600888826,0.04074883720944504,-0.3719004810193949,-0.21216503915837034,monthly
8.0,-0.23655289041365618,0.036886019444198385,-0.308849488524285,-0.16425629230302735,monthly
9.0,-0.23822779231920332,0.039706577952223064,-0.3160526851055605,-0.16040289953284612,monthly
10.0,-0.24524398303656597,0.03544224045076771,-0.31471077432007066,-0.17577719175306128,monthly
11.0,-0.18010026766743106,0.04081104661512632,-0.26008991903307865,-0.10011061630178347,monthly
12.0,-0.3189352353528245,0.04382138249172136,-0.40482514503659833,-0.23304532566905062,monthly
13.0,-0.2901496979666436,0.051206151192807706,-0.3905137543045467,-0.18978564162874048,monthly
14.0,-0.2117943135798635,0.05239737907125474,-0.3144931765595228,-0.10909545060020422,monthly
15.0,-0.2914555537983598,0.05424274605202927,-0.39777133606033716,-0.18513977153638245,monthly
16.0,-0.25472291235353306,0.05782852311242184,-0.3680668176538799,-0.14137900705318623,monthly
17.0,-0.052811842015838266,0.04780136011457093,-0.14650250784039728,0.04087882380872076,monthly
18.0,-0.27316435615117046,0.0518874094647499,-0.37486367870208026,-0.17146503360026066,monthly
19.0,-0.3026077437319395,0.05213505962692988,-0.40479246060072205,-0.20042302686315694,monthly
20.0,-0.2627682806149378,0.051796743109932764,-0.364289897110406,-0.16124666411946958,monthly
21.0,-0.29426775663961774,0.052959039795247576,-0.398067474638303,-0.19046803864093248,monthly
22.0,-0.3468378250757932,0.05169433994149025,-0.44815873136111406,-0.2455169187904723,monthly
23.0,-0.2589951586955719,0.05172549248786688,-0.36037712397179095,-0.15761319341935282,monthly
24.0,-0.3126596962978098,0.06074461144574406,-0.43171913473146817,-0.19360025786415147,monthly
25.0,-0.3395335715636839,0.06542217445107322,-0.4677610334877874,-0.2113061096395804,monthly
